timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu0_power_w,gpu0_temp_c,gpu0_util_pct,gpu0_mem_used_mb,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-16T02:43:43.413,0.2,0.0,2.39,0.26,0.00,6.86,6.86,25,0,256,0.0,0.0,5.4,3606,3043,900,901,901,901,901,900,900,901,901,3217,901,901,900,900
2026-02-16T02:43:44.769,0.1,0.0,2.39,0.23,0.00,6.85,6.85,25,0,256,0.0,5.9,5.4,2110,3088,992,1691,1645,901,901,901,901,900,900,901,901,901,900,2804
2026-02-16T02:43:46.126,0.1,0.0,2.54,0.28,0.00,6.77,6.77,25,0,256,0.0,38.3,5.4,3292,2881,900,901,901,900,901,2577,901,901,900,901,901,900,900,901
2026-02-16T02:43:47.485,0.2,0.0,2.37,0.24,0.00,7.30,7.30,25,0,256,0.0,0.0,5.4,3153,2997,1580,901,1515,900,900,3255,900,900,900,901,900,900,900,901
2026-02-16T02:43:48.841,0.1,0.0,2.35,0.24,0.00,6.86,6.86,25,0,256,0.0,0.0,5.4,2908,2045,1588,1577,900,901,901,1805,901,901,901,1629,901,900,900,901
2026-02-16T02:43:50.205,0.2,0.0,2.42,0.23,0.00,6.65,6.65,25,0,256,0.0,3.0,5.4,3063,2325,1580,1442,1491,901,901,3069,1137,901,901,901,901,900,901,901
2026-02-16T02:43:51.565,0.1,0.1,2.49,0.27,0.00,6.74,6.74,25,0,256,0.0,38.2,5.4,3600,2383,911,901,901,900,3100,1526,916,901,900,900,901,900,901,901
2026-02-16T02:43:52.925,0.2,0.0,2.44,0.27,0.00,6.84,6.84,25,0,256,0.0,0.0,5.4,3600,2320,900,900,901,901,3234,901,901,900,901,901,901,900,901,901
2026-02-16T02:43:54.285,0.2,0.0,2.42,0.27,0.00,7.30,7.30,25,0,256,0.0,2.9,5.4,2181,1005,900,901,901,901,901,901,955,901,901,901,901,900,2939,901
2026-02-16T02:43:55.641,0.2,0.0,2.50,0.25,0.00,6.86,6.86,25,0,256,0.0,0.0,5.4,3600,2357,900,900,901,901,3106,901,900,901,900,901,900,900,901,901
2026-02-16T02:43:57.001,0.1,0.0,2.33,0.24,0.00,6.79,6.79,25,0,256,0.0,0.0,5.4,1673,2207,900,916,1454,900,900,901,901,900,900,901,901,900,2835,900
2026-02-16T02:43:58.361,0.1,0.1,2.49,0.25,0.00,6.82,6.82,25,0,256,0.0,8.8,5.4,3594,2768,900,901,901,901,3262,901,1309,901,900,900,901,900,900,900
2026-02-16T02:43:59.717,0.2,0.0,2.46,0.25,0.00,6.83,6.83,25,0,256,0.0,2.9,5.4,3595,2370,900,900,921,901,3083,1363,1193,900,901,900,901,900,900,901
2026-02-16T02:44:01.077,0.2,0.0,2.45,0.24,0.00,7.13,7.13,24,0,256,0.0,0.0,5.4,3174,3021,1401,901,901,901,900,901,900,909,901,900,900,900,901,901
2026-02-16T02:44:02.433,0.2,0.0,2.44,0.26,0.00,6.81,6.81,25,0,256,0.0,0.0,5.4,2171,1132,900,1522,900,901,900,901,901,3122,900,901,901,901,901,901
2026-02-16T02:44:03.793,0.2,0.0,2.32,0.23,0.00,6.84,6.84,25,0,256,0.0,0.0,5.4,3160,1730,1001,1559,900,901,2982,901,1415,901,901,901,901,900,901,901
2026-02-16T02:44:05.149,0.1,0.0,2.49,0.26,0.00,6.93,6.93,25,0,256,0.0,8.8,5.4,2242,1198,1609,1544,901,901,900,3247,901,901,901,900,901,900,901,901
2026-02-16T02:44:06.505,0.1,0.0,2.61,0.28,0.00,6.84,6.84,25,0,256,0.0,38.3,5.4,2270,1748,1564,901,1467,901,900,900,901,901,900,901,901,900,901,3221
2026-02-16T02:44:07.862,0.2,0.0,2.41,0.26,0.00,6.96,6.96,25,0,256,0.0,0.0,5.4,2957,1501,1592,1542,901,900,900,3185,1072,901,900,901,901,900,900,901
2026-02-16T02:44:09.217,0.1,0.0,2.31,0.22,0.00,7.27,7.27,25,0,256,0.0,0.0,5.4,3516,1628,1548,1539,901,901,901,3241,1079,901,900,901,901,900,900,901
2026-02-16T02:44:10.573,0.2,0.0,2.53,0.30,0.00,6.97,6.97,25,0,256,0.0,23.6,5.4,3267,2285,1514,1570,901,901,901,901,901,901,901,901,901,900,900,3142
2026-02-16T02:44:11.934,0.2,0.0,2.42,0.23,0.00,6.84,6.84,25,0,256,0.0,2.9,5.4,2991,2562,901,901,901,901,901,2713,901,901,901,901,901,900,900,900
2026-02-16T02:44:13.293,0.1,0.0,2.32,0.22,0.00,6.77,6.77,25,0,256,0.0,0.0,5.4,2963,1825,1517,1529,900,900,1535,2485,900,900,901,900,900,900,900,900
